ObjectID,GlobalID,quadphotos_VisitCode,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,Unit_Plot,BEST_Treat,Species,StartCM,EndCM,Length_m,HeightClass,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor,,,
2190,5863df7e-0e27-42b8-bdd2-efd6db0339f2,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,QUGA,2749,2850,1.01,b,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,2773,CHECK
1765,b1d2e85c-d048-432c-87bf-ef29a2551a15,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,QUGA,77,172,0.95,b,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1979,NA
1747,188911c0-55b0-4d35-8215-0412b3248b34,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,SYRO,2151,2180,0.29,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2000,CHECK
2233,3fdd8f97-f115-4dd3-8632-6fca8ab2d671,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,PRVI,180,189,0.09,a,,19897315-9a51-4882-8350-e29b75e0ff1b,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-2337,NA
2181,d770058a-3bb9-405c-9b31-338865809236,33,LonePine,Pre,Control,Yes,BEST,,33,BEST33,NA,QUGA,2526,2620,0.94,a,,8177f26d-c120-4905-9637-ca62321d51f1,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1033,CHECK
1740,99842e42-8047-470e-8de3-8c7a9e25880a,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,QUGA,1587,1679,0.92,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1379,CHECK
1265,927a3634-7c8a-4cfa-a0b5-8174073ef299,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,AMAL2,300,309,0.09,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2546,NA
1759,3dba5581-9c56-417e-b375-51bf5bb73d60,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,QUGA,2855,2944,0.89,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2805,CHECK
1727,f7ab48e3-627d-474c-967d-1b054ed41a5d,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,SYRO,139,161,0.22,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1215,NA
1736,7067a3a6-c53c-45ee-ab15-f6961018272f,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,SYRO,1376,1394,0.18,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-35,NA
1738,78d39d63-7d03-4fa1-bca1-7a412bb59fe3,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,SYRO,1429,1446,0.17,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1446,CHECK
2241,4737177c-0abb-4724-a4e4-eb074b23ed0e,32,LonePine,Pre,Control,Yes,BEST,,32,BEST32,NA,QUGA,0,89,0.89,b,,150b717e-0d8d-4d93-aea6-74a46c2a4039,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-93,NA
2213,a7449305-d78f-42f5-8f91-5a86e5602846,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,QUGA,182,271,0.89,b,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-2493,NA
1757,02a90472-5057-40df-b164-9330ff1191c5,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,SYRO,2764,2779,0.15,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1008,CHECK
1280,b05454e8-71db-4c8a-b925-ecc94902d1da,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,AMAL2,1771,1780,0.09,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-592,NA
1285,19458abb-cd59-48c6-b97e-d0c96e757e84,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,AMAL2,2372,2381,0.09,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-105,NA
1750,efcc8561-3107-4d88-a3a8-dd34d6a40c40,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,SYRO,2486,2497,0.11,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,479,CHECK
1746,2db65fb7-cd29-4aa7-b37b-b8eeeab65edf,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,SYRO,2018,2022,0.04,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,872,CHECK
4760,e961f36d-696f-4e16-a8e2-92f75025932d,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,QUGA,1150,1234,0.84,a,,19d8fe36-1656-4238-aa5e-679cc1ac204e,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,225,CHECK
2170,bb83ede5-79fa-4acb-858a-bc6b87f95faa,33,LonePine,Pre,Control,Yes,BEST,,33,BEST33,NA,QUGA,1009,1092,0.83,a,,8177f26d-c120-4905-9637-ca62321d51f1,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,395,CHECK
2166,568b74fd-68c8-4d55-b5aa-91ec330b6704,33,LonePine,Pre,Control,Yes,BEST,,33,BEST33,NA,QUGA,697,779,0.82,a,,8177f26d-c120-4905-9637-ca62321d51f1,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-1835,NA
1214,f18a2535-d677-4a47-9ec4-8a95f49f8cef,55,LonePine,Pre,LTR,Yes,BEST,,55,BEST55,70_BA,AMAL2,2614,2623,0.09,a,,a77ff22a-4c78-4265-80be-56728a167a23,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,2286,CHECK
1161,68052085-9d35-47e0-af3a-2e9bf462a9cb,58,LonePine,Pre,LTR,Yes,BEST,,58,BEST58,70_BA,AMAL2,337,346,0.09,a,,159156e8-caf3-401f-8b2c-eca74e417f1b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1695,NA
1187,7783fc05-1052-4f3d-bf89-20fcb14c97e1,58,LonePine,Pre,LTR,Yes,BEST,,58,BEST58,70_BA,AMAL2,2041,2050,0.09,a,,159156e8-caf3-401f-8b2c-eca74e417f1b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1852,CHECK
1845,88723573-7b01-4da5-bf0b-dc4930e5a56c,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,AMAL2,198,208,0.1,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-550,NA
1656,94ce7d89-b4e0-4ff1-91c2-992d68fd14de,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,758,832,0.74,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2102,NA
1692,7b796002-450c-44c3-b051-eccee393629c,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,2934,3000,0.66,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,442,CHECK
1864,f57cbad3-95d5-4fe4-bed6-44fb9790e0dc,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,AMAL2,2558,2568,0.1,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2489,CHECK
1813,6a12c39e-687b-43b4-b42d-ba8e8a30bff2,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,AMAL2,79,89,0.1,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1656,NA
1713,6e754daf-6e0e-449e-acb5-a0f7941d52d2,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,AMAL2,1745,1755,0.1,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1237,CHECK
1771,c951f8cf-8b33-4e6b-a84b-d9b906869c3f,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,AMAL2,518,528,0.1,a,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1532,NA
2012,4eeb1b01-5209-4154-8981-1b8c9ae3d1cc,39,LonePine,Pre,LTR,No,BEST,,39,BEST39,90_BA,AMAL2,2060,2070,0.1,a,,dd15220b-3541-4355-a09d-76bc1076a6a5,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-192,NA
1680,21fa1319-727a-49d9-94d0-5317e78084c4,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,2262,2308,0.46,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-378,NA
1689,0eed4679-de03-4ded-a7af-6fa3a7ed2eb4,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,2686,2732,0.46,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,332,CHECK
2532,cae386d9-2a3f-4137-bf09-4f07aef6c85b,52,LonePine,Pre,LTR,No,BEST,,52,BEST52,70_BA,AMAL2,2400,2410,0.1,a,,a5ffe644-7a09-4e8e-9113-8aeb76559bcb,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell,,-204,NA
1151,bca91cbf-1703-45e2-8ee2-cbf845eebd10,59,LonePine,Pre,LTR,Yes,BEST,,59,BEST59,70_BA,AMAL2,2614,2624,0.1,a,,34af3a7e-b209-4049-94db-b8feb6b8a18d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,190,CHECK
2197,3c10f082-e926-4299-a203-9f9a59b8c1bd,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,PRVI,2434,2445,0.11,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,700,CHECK
1279,75d8d71c-39a6-46a0-bef3-bbfbc05ca211,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,AMAL2,1745,1756,0.11,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1684,CHECK
1646,6f711700-ebdc-42d5-ac5c-d69d5b6afd6e,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,AMAL2,72,84,0.12,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-252,NA
1694,5940cfa5-a431-4665-b61e-3d1fd8310412,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,AMAL2,336,348,0.12,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-11,NA
2350,dc06bc4d-5924-48fc-bb13-3d645ed55791,40,LonePine,Pre,LTR,No,BEST,,40,BEST40,90_BA,AMAL2,359,371,0.12,a,,1b9fc889-9688-46d2-afdb-999ea883c595,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-1944,NA
2198,5e93e3dc-9c80-4253-aae7-71afcb3158d5,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,QUGA,2315,2397,0.82,b,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-523,NA
4798,3db23b6d-586e-4a30-b742-44bb6f03b629,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,QUGA,2920,3000,0.8,a,,b1ca42c9-abc3-4a5a-b3fc-fd9e7f23e432,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,160,CHECK
2424,869e93b5-9a5b-49bb-9f7e-fd8a6556e640,44,LonePine,Pre,LTR,No,BEST,,44,BEST44,90_BA,ROWO,2840,2852,0.12,a,,110a9e57-29a6-42fd-8723-725dc98e6829,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,1250,CHECK
1672,067ca4fa-8c65-4e94-96af-991f3e889ff6,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,1602,1636,0.34,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1364,CHECK
1264,1f6f642b-6438-419d-8618-6e580bf3978d,53,LonePine,Pre,LTR,Yes,BEST,,53,BEST53,70_BA,AMAL2,272,284,0.12,a,,378e43db-2007-478c-a895-ac677d0abe6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-2477,NA
1756,564bb447-991c-45a5-bf50-a2a8cd6dff1a,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,QUGA,2761,2840,0.79,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1756,CHECK
937,773c745e-671b-4f18-920f-480b922f1500,61,LonePine,Pre,LTR,Yes,BEST,,61,BEST61,90_BA,AMAL2,1084,1096,0.12,a,,c8535328-1cdf-4961-9b69-962239583c64,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1766,NA
2240,470878e1-f466-4ec8-a66d-288a989419e5,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,QUGA,2862,2941,0.79,b,,19897315-9a51-4882-8350-e29b75e0ff1b,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,2363,CHECK
1729,bc2eb423-26a9-409c-94ff-a6e2dcfac552,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,QUGA,578,656,0.78,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,378,CHECK
1061,b8952e17-06e5-4b3b-96d2-ad46fb3aedbf,65,LonePine,Pre,LTR,Yes,BEST,,65,BEST65,90_BA,AMAL2,278,290,0.12,a,,7d0fd481-d2be-4150-98d2-9490590705ef,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,290,CHECK
1812,0d212b0a-27ad-4dea-97fd-6ccb8cdc66c7,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,QUGA,0,74,0.74,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-2321,NA
1684,968222cc-d1db-43ac-9047-5ff7ab0da19f,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,2395,2418,0.23,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,12,CHECK
1835,97e0aa33-6141-43d5-9851-1250ab18451c,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,QUGA,2406,2478,0.72,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,1918,CHECK
2008,72f05ca8-0d68-459e-988e-b4ea15102700,35,LonePine,Pre,Control,Yes,BEST,,35,BEST35,NA,QUGA,560,630,0.7,a,,bcd16c2b-89be-4938-97c1-ea5dc159ac13,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,515,CHECK
2218,f2a2261c-ee6a-4536-8f16-fa6c6bf82abc,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,QUGA,115,184,0.69,a,,c226d256-fb51-40f0-82c7-a6be17f1c973,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-1554,NA
1779,687ac48f-1f57-4e5c-9962-37f6737a3bc9,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,QUGA,1738,1806,0.68,a,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-706,NA
1751,ac92e2e2-a0e1-4916-88a6-545362cbef83,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,AMAL2,2512,2526,0.14,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-408,NA
1841,13a1b915-2783-455b-9a41-038d96f60449,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,QUGA,2934,3000,0.66,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,495,CHECK
4766,e43fb18c-887a-4d6e-8072-df46640f2f69,38,LonePine,Pre,Control,Yes,BEST,,38,BEST38,NA,QUGA,2505,2570,0.65,a,,19d8fe36-1656-4238-aa5e-679cc1ac204e,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,-107,NA
1754,3914ca2f-6fae-4c32-9543-c5c81dd96ce8,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,AMAL2,2677,2691,0.14,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2079,CHECK
1654,279b81f9-83b5-40ff-a052-5510dd99cd6f,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,612,620,0.08,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-832,NA
1670,0a3e8a1a-43f2-4069-bdb7-c83a1269c0b4,29,LonePine,Pre,Control,Yes,BEST,,29,BEST29,NA,SYRO,1452,1460,0.08,a,,78805dd5-acb5-4c32-863f-49175ae9357c,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1308,NA
981,c765b1f4-f9d0-4f20-80c2-f1647d7c1b13,60,LonePine,Pre,LTR,Yes,BEST,,60,BEST60,90_BA,AMAL2,2768,2782,0.14,a,,06f83286-621b-46e0-b55b-4edfbd0b3c6b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1590,CHECK
1772,c87381fd-9aba-4468-b14d-350a9d63700f,31,LonePine,Pre,Control,Yes,BEST,,31,BEST31,NA,QUGA,1192,1256,0.64,a,,ba787ef1-9f91-417a-9faf-b1e3b04690eb,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-654,NA
2225,ebc0805f-70a8-4c1a-853c-c30ebb5aa8ec,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,QUGA,1910,1974,0.64,a,,c226d256-fb51-40f0-82c7-a6be17f1c973,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,1770,CHECK
1693,572f66dc-feef-4446-8665-437e9ec2efeb,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,SYRO,204,433,2.29,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1358,NA
4771,2dad86fa-2b2a-45c4-81e2-703de39a22ef,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,QUGA,1791,1855,0.64,a,,09b086e7-1c13-4679-a3da-b51390636c71,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,1357,CHECK
1850,a538fb1e-9c30-4adc-8840-3b85fcd7bf28,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,AMAL2,498,513,0.15,a,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1627,NA
1718,5d560844-6e70-49c1-9d8f-aa689ad88b10,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,AMAL2,2140,2155,0.15,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,354,CHECK
2449,63e7de45-9066-4835-8b77-3c105887dc10,45,LonePine,Pre,LTR,No,BEST,,45,BEST45,90_BA,AMAL2,1801,1816,0.15,a,,37931d79-f5df-4d80-a085-1af0e355da9a,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,813,CHECK
1699,519d4d33-c161-41e1-958c-d5e77bbe6246,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,SYRO,1003,1063,0.6,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,521,CHECK
1820,69a398f8-9c2b-4319-bb41-f9fa7c598ece,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,QUGA,542,605,0.63,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1176,NA
2447,8f638e97-290f-4877-a1e0-ce2c9b6f4984,45,LonePine,Pre,LTR,No,BEST,,45,BEST45,90_BA,ROWO,1781,1796,0.15,a,,37931d79-f5df-4d80-a085-1af0e355da9a,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-136,NA
4806,33557b14-2b3e-4feb-a2a5-d94244ea2700,35,LonePine,Pre,Control,Yes,BEST,,35,BEST35,NA,QUGA,1932,1993,0.61,b,,f8b27263-13f2-4f09-9ccb-fb6df6868a13,9/17/2020 20:11,MSI.forest,9/17/2020 20:11,MSI.forest,,253,CHECK
1996,e06e2456-18b7-4e33-a175-93d6ad1f9d10,34,LonePine,Pre,Control,Yes,BEST,,34,BEST34,NA,QUGA,1740,1800,0.6,a,,1c3a1c11-cd00-4a47-9e51-dfa885b3fb27,7/30/2020 21:22,MSI.swindell,7/30/2020 21:22,MSI.swindell,,-874,NA
2470,a0b3554e-33dc-427e-a622-4223e5bf762e,48,LonePine,Pre,LTR,No,BEST,,48,BEST48,70_BA,AMAL2,2674,2689,0.15,a,,c23b774d-f519-4498-b4ac-1c713ab51f98,8/11/2020 2:29,MSI.swindell,8/11/2020 2:29,MSI.swindell,,-253,NA
1869,27de7fe6-dc88-44fd-900d-0282161d8e44,25,LonePine,Pre,Control,Yes,BEST,,25,BEST25,NA,QUGA,2942,3000,0.58,b,,a4681c68-32e3-48fb-8462-59abeff5f4a2,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,2358,CHECK
2222,419921f1-6346-44c8-9fe8-ad012abc580f,36,LonePine,Pre,Control,Yes,BEST,,36,BEST36,NA,QUGA,642,700,0.58,a,,c226d256-fb51-40f0-82c7-a6be17f1c973,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,-421,NA
1175,db219516-9716-483c-a119-75b05945ccdb,58,LonePine,Pre,LTR,Yes,BEST,,58,BEST58,70_BA,AMAL2,1121,1136,0.15,a,,159156e8-caf3-401f-8b2c-eca74e417f1b,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,1136,CHECK
1021,92d124ea-7543-45d6-8121-ed9b503efb4d,63,LonePine,Pre,LTR,Yes,BEST,,63,BEST63,90_BA,AMAL2,0,15,0.15,a,,027ba5fe-68bd-4026-99db-07a0039a9a53,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-1124,NA
1702,8c834dd0-65d9-4af8-9d53-dd93cb1f59a1,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,SYRO,1139,1175,0.36,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,-722,NA
2204,fc45a250-7dc4-4e1a-8d91-a998fac13ad8,37,LonePine,Pre,Control,Yes,BEST,,37,BEST37,NA,ROWO,1897,1913,0.16,a,,b5b2f0fa-48ce-4206-ae9c-dc9b2b3d8507,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,647,CHECK
1800,12d2bd02-3586-4636-9e68-b436ad306fc1,27,LonePine,Pre,Control,Yes,BEST,,27,BEST27,NA,QUGA,1266,1323,0.57,a,,c9d78235-e722-4f14-90d6-724207cd172a,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,275,CHECK
1730,30b83d5f-5d85-418f-9ab9-a54ea5bb99fe,28,LonePine,Pre,Control,Yes,BEST,,28,BEST28,NA,QUGA,1048,1105,0.57,a,,c5df96e6-ea30-40f9-b0f4-a4b6ecab5420,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-170,NA
1706,fa08e8ce-6672-4528-8e19-a08dca23aad4,30,LonePine,Pre,Control,Yes,BEST,,30,BEST30,NA,SYRO,1275,1300,0.25,a,,b5214f5f-c305-4694-abcc-eafd0abdf1bf,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell,,612,CHECK
1823,949ad7fb-25e7-48fc-b1f9-78b697ca95a9,26,LonePine,Pre,Control,Yes,BEST,,26,BEST26,NA,QUGA,688,743,0.55,a,,8916347b-d72a-4564-9093-d26020941c92,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell,,-1498,NA
2247,3c7a6ba3-3838-4847-a8ae-8d41ed823fb1,32,LonePine,Pre,Control,Yes,BEST,,32,BEST32,NA,QUGA,2241,2296,0.55,a,,150b717e-0d8d-4d93-aea6-74a46c2a4039,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell,,947,CHECK
2407,1fede57c-5b2f-4a1e-98ab-24e704c9735b,43,LonePine,Pre,LTR,No,BEST,,43,BEST43,90_BA,AMAL2,1349,1365,0.16,a,,b4532570-5f43-4f61-aea4-23b33b21c383,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell,,-1303,NA
