ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Number of hits,Species,Canopy Class,PercentCover,Clump,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
701,3e995f38-9cfa-4296-aeb9-9743f9d199b6,LonePine,Pre,Control,Yes,WolfDen,,228,NA,3,PIPO,Codom,10,3,,fcb724a6-fbcb-4af8-9509-01ad961d5d59,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
702,8e562c48-087b-4039-b198-be527efaff74,LonePine,Pre,Control,Yes,WolfDen,,228,NA,5,PIPO,Codom,16.66666667,1,,fcb724a6-fbcb-4af8-9509-01ad961d5d59,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
721,5aada81b-5be1-45fc-96b7-a85b6c00b25f,LonePine,Pre,Burn,Yes,LakeCanyon,,229,NA,1,PIPO,Codom,3.333333333,1,,a9c010c7-9077-4c40-8fa9-f1cd3c59e88f,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
719,55b45ba4-9886-4f5b-b656-ccc04c6ec58a,LonePine,Pre,Burn,Yes,LakeCanyon,,230,NA,8,PIPO,Codom,26.66666667,1,,f158235f-1610-44da-9c68-53c5343365ab,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
705,12e68f65-0673-4e00-95f5-76bbc66e6bd4,LonePine,Pre,Control,Yes,WolfDen,,230,NA,3,QUGA,Midstory,10,6,,1e641929-231f-48f6-bb42-2e6c4e2d40f0,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
726,3c828fa5-8595-4b11-bab8-f7eba860daba,LonePine,Pre,Burn,Yes,LakeCanyon,,231,NA,6,PIPO,Codom,20,1,,52af9ae5-6214-4a0c-b5de-35d6e43773a8,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
706,a20f0330-cd9a-4b93-bfd4-f552661c4708,LonePine,Pre,Control,Yes,WolfDen,,231,NA,5,PIPO,Codom,16.66666667,1,,5ebcbba5-42db-4019-91d5-14b426a79bc9,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
712,8f87121d-bd62-4c46-84dc-fc85c7d9c9d5,LonePine,Pre,Burn,Yes,LakeCanyon,,232,NA,4,PIPO,Codom,13.33333333,1,,88dfdead-1c45-4875-b9ca-440d501447e0,8/27/2020 18:34,MSI.swindell,8/27/2020 18:34,MSI.swindell
707,369665a7-40b2-460f-aea8-67341f36e60d,LonePine,Pre,Control,Yes,WolfDen,,232,NA,10,PIPO,Codom,33.33333333,1,,1ca8a237-e45a-4e2c-bce6-cd8bca8ccbb5,8/22/2020 17:56,MSI.swindell,8/22/2020 17:56,MSI.swindell
708,2d6dd290-8f49-4990-ac15-d9cbfe40134a,LonePine,Pre,Control,Yes,WolfDen,,232,NA,3,QUGA,Midstory,10,2,,1ca8a237-e45a-4e2c-bce6-cd8bca8ccbb5,8/22/2020 17:56,MSI.swindell,8/22/2020 17:56,MSI.swindell
709,76af7335-1fa3-45a9-9292-eddf45205930,LonePine,Pre,Control,Yes,WolfDen,,233,NA,9,PIPO,Codom,30,2,,7724b06c-22b2-4e46-832e-ee521c192ed7,8/22/2020 17:56,MSI.swindell,8/22/2020 17:56,MSI.swindell
710,353a33b4-86c0-4a95-b87e-6527b518fd0b,LonePine,Pre,Control,Yes,WolfDen,,233,NA,6,PIPO,Codom,20,4,,7724b06c-22b2-4e46-832e-ee521c192ed7,8/22/2020 17:56,MSI.swindell,8/22/2020 17:56,MSI.swindell
973,38cebd97-a289-4d4c-a0f5-6092fea5c3c4,LonePine,Pre,Ferrisb,Yes,Ormiston,,241,NA,,PIPO,Codom,,1,,a3214a84-ce5e-401e-8ec9-9c1fb7077727,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
977,d3501d80-31cd-4fab-9723-242082f205ff,LonePine,Pre,Ferrisb,Yes,Ormiston,,242,NA,15,PIPO,Codom,50,1,,58897b1e-2241-4f9e-bfd2-e72aae92205e,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
978,be152235-cde9-4d5c-ae16-f296f35a4451,LonePine,Pre,Ferrisb,Yes,Ormiston,,242,NA,1,PIPO,Midstory,3.333333333,1,,58897b1e-2241-4f9e-bfd2-e72aae92205e,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
969,52dce8b5-2c1c-40cf-89be-b0fb824d335c,LonePine,Pre,Ferrisb,Yes,Ormiston,,243,NA,15,PIPO,Codom,50,1,,55698617-d18c-4e48-a47a-e925819c229a,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
988,28674579-f941-4cdf-ba7b-b397f08beefc,LonePine,Pre,Ferris,Yes,Ormiston,,245,NA,11,PIPO,Codom,36.66666667,1,,d418b7a2-11f3-42e8-a5c6-a7eb172b4162,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
649,00a34bcc-2b34-4dca-b49a-69eed58659a6,LonePine,Pre,Plantation,Yes,Narraguinep,,246,NA,17,PIPO,Codom,56.66666667,1,,e5d858d3-3b8d-4a26-a0c2-da093fd3b3ec,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
650,e1d161b0-d816-4a52-bc76-6980b89c20f2,LonePine,Pre,Plantation,Yes,Narraguinep,,246,NA,4,QUGA,Midstory,13.33333333,2,,e5d858d3-3b8d-4a26-a0c2-da093fd3b3ec,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
986,f6562b72-b6ea-492c-a753-d6e44b87128a,LonePine,Pre,Ferris,Yes,Ormiston,,246,NA,8,PIPO,Codom,26.66666667,1,,c75fc862-af11-446f-b8d7-e1c43b53463c,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
653,38bba119-e3c9-4384-a449-f1a33502937d,LonePine,Pre,Plantation,Yes,Narraguinep,,247,NA,4,PIPO,Codom,13.33333333,2,Mortality,9294d4dd-3581-4d90-ba6b-06588c2c301a,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
654,36e14082-3a88-4e85-8f66-e9794ce34a9f,LonePine,Pre,Plantation,Yes,Narraguinep,,247,NA,9,PIPO,Codom,30,1,Mortality,9294d4dd-3581-4d90-ba6b-06588c2c301a,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
982,8241a9e5-247c-40ae-b949-394eef4fddf8,LonePine,Pre,Ferris,Yes,Ormiston,,247,NA,10,PIPO,Codom,33.33333333,2,,8a9ad713-13f8-494a-9289-50340c567087,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
983,07226bec-464f-431a-b59e-0c6ea62fc655,LonePine,Pre,Ferris,Yes,Ormiston,,247,NA,6,PIPO,Codom,20,1,,8a9ad713-13f8-494a-9289-50340c567087,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
984,c0bc4d97-fcf7-4d83-ad89-1f1d50b12c5e,LonePine,Pre,Ferris,Yes,Ormiston,,247,NA,3,PIPO,Midstory,10,1,,8a9ad713-13f8-494a-9289-50340c567087,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
636,ea838f8d-81e2-4913-8209-aaec03cf2d0f,LonePine,Pre,Plantation,Yes,Narraguinep,,249,NA,3,PIPO,Codom,10,1,,68ef8b87-9e81-4704-a4d9-2c1f9de4d700,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
635,ca827fd3-1bf4-44e5-86d1-5a21dc0e4869,LonePine,Pre,Plantation,Yes,Narraguinep,,249,NA,5,QUGA,Midstory,16.66666667,4,,68ef8b87-9e81-4704-a4d9-2c1f9de4d700,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
634,ca41f6c3-1885-4870-bd41-b2c6ca7b4eb0,LonePine,Pre,Plantation,Yes,Narraguinep,,249,NA,2,QUGA,Midstory,6.666666667,11,,68ef8b87-9e81-4704-a4d9-2c1f9de4d700,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
992,c0d8989d-e41c-4e21-a0eb-f7bccf491f5e,LonePine,Pre,Ferris,Yes,Ormiston,,250,NA,2,PIPO,Codom,6.666666667,1,,15247215-5111-4663-9dc6-548a8e40ec9f,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
641,982d765a-7304-4e4e-8895-a25c869c8808,LonePine,Pre,Plantation,Yes,Narraguinep,,251,NA,5,PIPO,Codom,16.66666667,1,Mortality,4b0bd78c-655c-49a5-b187-8abd87d22b07,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
642,5b2925db-a00f-4014-b785-2e8da67ea3c9,LonePine,Pre,Plantation,Yes,Narraguinep,,251,NA,6,PIPO,Codom,20,1,,4b0bd78c-655c-49a5-b187-8abd87d22b07,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
995,02269c5f-eeb3-41f3-b419-f60747b0f273,LonePine,Pre,Ferris,Yes,Ormiston,,251,NA,8,PIPO,Codom,26.66666667,2,,7775c41c-2493-494d-9030-ec64d6d543f4,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
994,696f8e55-6678-4535-8c54-1561e0f0c145,LonePine,Pre,Ferris,Yes,Ormiston,,251,NA,3,PIPO,Codom,10,1,,7775c41c-2493-494d-9030-ec64d6d543f4,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
788,8e65b436-48a6-46bb-a8a2-9fa293bcc78f,LonePine,Pre,STS,Yes,LakeCanyon,,257,NA,5,PIPO,Codom,16.66666667,2,,4a01f152-53fd-48ef-b885-57eed39043fe,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
789,8aba9149-6ad2-424c-abe8-f81bc367d819,LonePine,Pre,STS,Yes,LakeCanyon,,257,NA,6,PIPO,Codom,20,1,,4a01f152-53fd-48ef-b885-57eed39043fe,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
793,d17de796-9efc-41e0-84af-46d68c470412,LonePine,Pre,STS,Yes,LakeCanyon,,260,NA,3,PIPO,Codom,10,3,,63313755-951d-454a-a9bd-8b189e3b12d2,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
792,ee68940c-b758-45a3-a8a8-f0f4c9286eeb,LonePine,Pre,STS,Yes,LakeCanyon,,260,NA,3,PIPO,Codom,10,1,,63313755-951d-454a-a9bd-8b189e3b12d2,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
794,5c71ae45-4bdd-4833-8d97-4a718aa55bcb,LonePine,Pre,STS,Yes,LakeCanyon,,260,NA,2,QUGA,Midstory,6.666666667,7,,63313755-951d-454a-a9bd-8b189e3b12d2,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
838,f64c70ad-eba0-420d-b9a0-a52bbe2bb1cc,LonePine,Pre,Control,Yes,Haycamp,,262,NA,5,PIPO,Codom,16.66666667,1,,55c39376-feba-4dfe-a9ac-51272da74331,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
839,53a8fef3-1263-4b11-a277-3082f28d554e,LonePine,Pre,Control,Yes,Haycamp,,262,NA,2,PIPO,Midstory,6.666666667,1,,55c39376-feba-4dfe-a9ac-51272da74331,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
837,631af2c1-0416-44c9-b09b-840ef19d1823,LonePine,Pre,Control,Yes,Haycamp,,262,NA,13,QUGA,Midstory,43.33333333,12,,55c39376-feba-4dfe-a9ac-51272da74331,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
796,06216c5c-e316-4c4d-9786-d07e00cd7188,LonePine,Pre,STS,Yes,LakeCanyon,,263,NA,22,PIPO,Codom,73.33333333,1,,75c892ca-b4e3-4a53-ac04-b7e6474458a0,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
797,81e410e4-33bb-495b-adb6-78ab3e422df4,LonePine,Pre,STS,Yes,LakeCanyon,,263,NA,8,QUGA,Midstory,26.66666667,5,,75c892ca-b4e3-4a53-ac04-b7e6474458a0,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
861,f4052e72-8bc5-44d1-b742-d449fc5e0a0e,LonePine,Pre,Control,Yes,Haycamp,,265,NA,3,PIPO,Midstory,10,1,,8fa91122-706a-4895-b1f8-a6c505a1a9f7,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
860,88bf125d-16b0-45cd-8e57-321182990b75,LonePine,Pre,Control,Yes,Haycamp,,265,NA,5,QUGA,Midstory,16.66666667,7,,8fa91122-706a-4895-b1f8-a6c505a1a9f7,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
800,7a518224-b791-4d9a-b983-f096fe696b3c,LonePine,Pre,STS,Yes,LakeCanyon,,266,NA,9,PIPO,Codom,30,1,,0c4f5cd2-2f60-4811-9c83-d39cfe30dae8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
857,baea2230-7006-4b80-b33e-adba072e16ad,LonePine,Pre,Control,Yes,Haycamp,,268,NA,4,PIPO,Midstory,13.33333333,1,,9fc60bc7-c586-4711-95c9-c072520a6b95,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
858,2e643eec-b431-4c9c-9e4c-a2ee2dac705c,LonePine,Pre,Control,Yes,Haycamp,,268,NA,1,PSME,Codom,3.333333333,,,9fc60bc7-c586-4711-95c9-c072520a6b95,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
806,3dbffaab-b32e-4675-b7b1-bcb1bdf45f0e,LonePine,Pre,STS,No,LakeCanyon,,269,NA,9,PIPO,Codom,30,1,,58520af0-cfcc-4021-b749-d4b40aebfa8b,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
854,44195425-dfff-46b4-961f-15d61a0d9960,LonePine,Pre,Control,Yes,Haycamp,,271,NA,22,PIPO,Codom,73.33333333,1,,77496ee3-34ef-40bf-b005-2308eb47b662,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
804,575bb8b0-508a-4a69-b5cc-cf5e9744bf75,LonePine,Pre,STS,Yes,LakeCanyon,,272,NA,12,QUGA,Midstory,40,16,,b3f14000-be9c-43ac-93b4-7c228ab91baa,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
849,254e041d-bba9-4b66-8641-03a3fc37a5bf,LonePine,Pre,Control,Yes,Haycamp,,274,NA,6,PIPO,Codom,20,2,,247be534-400a-4d7b-b50d-d1066e018598,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
850,8a800757-9b55-4303-9809-bb334e040ebc,LonePine,Pre,Control,Yes,Haycamp,,274,NA,15,PIPO,Codom,50,1,,247be534-400a-4d7b-b50d-d1066e018598,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
802,57a903d2-2205-4b0f-b7e2-40fc61374461,LonePine,Pre,STS,Yes,LakeCanyon,,275,NA,3,PIPO,Codom,10,1,,da0f5ffa-d529-4f17-955e-aed02b6aeff8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
852,57c70086-1f0b-4c58-9fab-d09edc537e3f,LonePine,Pre,Control,Yes,Haycamp,,277,NA,18,PIPO,Codom,60,1,,36373881-68d4-437a-b48c-6c07f5e44e8c,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
848,187fc33d-aab1-4a68-a42d-4a887a947a8e,LonePine,Pre,Control,Yes,Haycamp,,278,NA,6,PIPO,Codom,20,1,,f5b005f4-eeb4-4d43-bcbe-a30ec5fc00bd,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
845,ab6939d8-3b9e-4cc6-83be-b434d4395161,LonePine,Pre,Control,Yes,Haycamp,,279,NA,5,PIPO,Midstory,16.66666667,2,,3908420e-e34d-4207-b045-4eef62b16623,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
846,8879ce43-98e7-4ade-9c63-13500dd44ba7,LonePine,Pre,Control,Yes,Haycamp,,279,NA,5,PIPO,Codom,16.66666667,3,,3908420e-e34d-4207-b045-4eef62b16623,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
831,3a2f3ee8-6025-430e-a657-5dc656a2565c,LonePine,Pre,Control,Yes,Haycamp,,280,NA,6,PIPO,Codom,20,2,,c330a1fe-c2b3-4fff-a72c-8b7e44ee9638,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
830,0b30c9f1-6264-43b1-8e4d-2c988f87db9e,LonePine,Pre,Control,Yes,Haycamp,,280,NA,5,QUGA,Midstory,16.66666667,10,,c330a1fe-c2b3-4fff-a72c-8b7e44ee9638,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
843,8a90554c-4cc6-4ef7-8b48-8158ab4ca927,LonePine,Pre,Control,Yes,Haycamp,,281,NA,5,PIPO,Codom,16.66666667,1,,8f2d8871-9826-4d38-ae2c-bb306099213b,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
841,13a31847-096e-44e6-96f8-7248cc4c525c,LonePine,Pre,Control,Yes,Haycamp,,281,NA,3,POTR5,Midstory,10,4,,8f2d8871-9826-4d38-ae2c-bb306099213b,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
828,f52cc0ba-94c5-4d9d-83f4-a2d9c2d18d92,LonePine,Pre,Control,Yes,Haycamp,,282,NA,4,PIPO,Codom,13.33333333,1,,246bbe31-021c-401b-aafd-05e0666b0e0e,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
833,11dbce55-ab03-4d4c-9d9b-9bb8f3dc3b40,LonePine,Pre,Control,Yes,Haycamp,,283,NA,5,QUGA,Midstory,16.66666667,10,,af591ca0-cbb2-4dbb-a7cd-c765176c4430,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
975,90908ba6-b53d-4931-9bdd-72038f5164fe,LonePine,Pre,Ferrisb,Yes,Ormiston,,284,NA,10,PIPO,Codom,33.33333333,1,,3497670d-a221-4932-b5b9-e1a773b5cc63,9/17/2020 20:10,MSI.forest,9/17/2020 20:10,MSI.forest
813,fec83498-8cb3-4f0c-af08-b868a553799f,LonePine,Pre,STS,No,LakeCanyon,,287,NA,20,PIPO,Codom,66.66666667,1,,bb97b155-4195-47dc-b215-442cb53163a4,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
809,b902c4f3-6aa7-4490-8bff-f62f4d3df34b,LonePine,Pre,STS,No,LakeCanyon,,289,NA,1,PIPO,Codom,3.333333333,1,,0efec54b-b838-4fe6-b4ee-00eb394e3ca8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
808,c354fa5e-3af4-4ad7-8c0a-a129d9429307,LonePine,Pre,STS,No,LakeCanyon,,289,NA,3,QUGA,Midstory,10,10,,0efec54b-b838-4fe6-b4ee-00eb394e3ca8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
815,873baab6-3627-460a-a8b1-0a7ff36aa4ba,LonePine,Pre,STS,Yes,LakeCanyon,BR12,290,NA,18,PIPO,Codom,60,1,,6492bb88-c36b-4e23-909f-2ec8f7877d53,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
816,7c2e4369-0a4d-4638-ae87-151e5fc29c6f,LonePine,Pre,STS,Yes,LakeCanyon,BR12,290,NA,10,QUGA,Midstory,33.33333333,5,,6492bb88-c36b-4e23-909f-2ec8f7877d53,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
818,230d9590-23f0-4c4d-81af-0032af1edaf9,LonePine,Pre,STS,No,LakeCanyon,BR12,291,NA,13,PIPO,Codom,43.33333333,1,,689d173c-55fa-48d7-a80e-8e49194291bb,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
819,14b0e8b4-babf-4d2f-8ca0-5a6c04c60f9a,LonePine,Pre,STS,No,LakeCanyon,BR12,291,NA,2,QUGA,Midstory,6.666666667,10,,689d173c-55fa-48d7-a80e-8e49194291bb,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
822,da619610-da5e-4679-bb47-07dda9e64bb2,LonePine,Pre,STS,No,LakeCanyon,,292,NA,7,PIPO,Codom,23.33333333,2,,6c3572be-d439-442c-a3a5-9932cf7104b5,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
821,12653720-cc9d-4861-b7ab-4ceac5414c43,LonePine,Pre,STS,No,LakeCanyon,,292,NA,9,PIPO,Codom,30,1,,6c3572be-d439-442c-a3a5-9932cf7104b5,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
826,1b3bb26d-1538-4d7f-9364-4abd294a7b0f,LonePine,Pre,STS,No,LakeCanyon, BR12,293,NA,7,PIPO,Codom,23.33333333,5,,8ef83d4c-2dc5-4e46-9f0d-95abada3840d,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
825,b7588487-9a40-423f-bb8b-011393f72824,LonePine,Pre,STS,No,LakeCanyon, BR12,293,NA,4,PIPO,Codom,13.33333333,6,,8ef83d4c-2dc5-4e46-9f0d-95abada3840d,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
824,a8886701-b994-4b31-8b83-510d50caaec2,LonePine,Pre,STS,No,LakeCanyon, BR12,293,NA,10,PIPO,Codom,33.33333333,1,,8ef83d4c-2dc5-4e46-9f0d-95abada3840d,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
932,5db203ad-935b-42dd-a5ef-726c5e8b5627,LonePine,Pre,LTR,No,Ormiston,,294,NA,3,PIPO,Codom,10,1,,7d6d96d3-41ea-4036-8e8b-8905e6e01795,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
923,1c938b25-4034-4af7-8daa-5335fe12bddd,LonePine,Pre,LTR,No,Ormiston,,295,NA,10,PIPO,Codom,33.33333333,1,,3f732301-0227-4a0e-b4f6-36f64f1e5365,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
901,f326fac8-05f6-4ad4-9a82-226762b1e51d,LonePine,Pre,LTR,No,Ormiston,,296,NA,6,PIPO,Codom,20,2,,ac3f7f75-c1fe-4597-a98f-49eb326c47f7,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
900,fefa81c2-7a3b-438c-8947-d93bfbeec6fb,LonePine,Pre,LTR,No,Ormiston,,296,NA,8,PIPO,Codom,26.66666667,1,,ac3f7f75-c1fe-4597-a98f-49eb326c47f7,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
904,e7042901-22e4-4364-b831-2fc66661bb2c,LonePine,Pre,LTR,No,Ormiston,,297,NA,12,PIPO,Codom,40,1,,b73f5e22-49ad-4a4c-9af2-8d62b61b3ea3,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
914,c5af294b-af8c-4dc5-9085-954241b5846f,LonePine,Pre,LTR,No,Ormiston,,298,NA,2,PIPO,Codom,6.666666667,2,,928aa7f0-2e96-4dd3-8cca-7da2ab6ffca8,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
915,638f8542-c47d-42fe-a80d-db24e959975a,LonePine,Pre,LTR,No,Ormiston,,298,NA,5,PIPO,Codom,16.66666667,4,,928aa7f0-2e96-4dd3-8cca-7da2ab6ffca8,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
913,a031d0ae-f865-4961-825c-b3b33fe4421f,LonePine,Pre,LTR,No,Ormiston,,298,NA,3,QUGA,Midstory,10,2,,928aa7f0-2e96-4dd3-8cca-7da2ab6ffca8,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
916,5ad5987b-ec6b-4449-be05-da4455b6b5f1,LonePine,Pre,LTR,No,Ormiston,,298,NA,5,QUGA,Midstory,16.66666667,5,,928aa7f0-2e96-4dd3-8cca-7da2ab6ffca8,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
912,6a0e2d96-0a6d-4bd2-8f82-17f952c5d947,LonePine,Pre,LTR,No,Ormiston,,298,NA,8,QUGA,Midstory,26.66666667,6,,928aa7f0-2e96-4dd3-8cca-7da2ab6ffca8,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
908,ac6ffd5f-3a8f-43eb-a602-b91cdf76097f,LonePine,Pre,LTR,No,Ormiston,,299,NA,7,PIPO,Codom,23.33333333,4,,2854ee09-3d6d-4599-b966-419b3cfffb38,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
909,d35c8f9f-4e3f-4638-b683-495e0e883dd5,LonePine,Pre,LTR,No,Ormiston,,299,NA,7,PIPO,Codom,23.33333333,1,,2854ee09-3d6d-4599-b966-419b3cfffb38,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
896,9b195b9e-cf77-4cc1-90d1-faa93695a0b9,LonePine,Pre,LTR,No,Ormiston,,301,NA,3,PIPO,Codom,10,1,,733d831e-b8e2-4302-a8d2-833dff22c42f,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
895,6b98f2fc-8b70-43c6-ab9d-fd8d08fbb083,LonePine,Pre,LTR,No,Ormiston,,304,NA,2,PIPO,Codom,6.666666667,1,,5e1c450d-0819-4c21-9fa2-8b5720c75703,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
885,08d0c0a2-145d-4ed2-8956-38734d5dd789,LonePine,Pre,LTR,No,Ormiston,,307,NA,10,PIPO,Codom,33.33333333,2,,680abe3b-b4ce-4b18-83b6-da69573f6986,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
884,9f00ef8d-957b-4c45-974c-729e84a1298d,LonePine,Pre,LTR,No,Ormiston,,307,NA,5,PIPO,Codom,16.66666667,1,,680abe3b-b4ce-4b18-83b6-da69573f6986,9/17/2020 20:08,MSI.forest,9/17/2020 20:08,MSI.forest
950,5dad3922-71eb-43c6-8f2d-5ed8c8a78199,LonePine,Pre,STS,No,Ormiston,,308,NA,1,PIPO,Codom,3.333333333,2,,12ec034b-1671-4087-9735-9c0706251223,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
951,c8d121cf-7bc6-4ae6-b1e3-c4fb5cd36cea,LonePine,Pre,Ferris,Yes,Ormiston,,308,NA,9,PIPO,Codom,30,1,,12ec034b-1671-4087-9735-9c0706251223,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
965,6106b18c-cbe6-4891-968c-6eea1d1be056,LonePine,Pre,STS,No,Ormiston,,309,NA,10,PIPO,Codom,33.33333333,2,,ebe4805a-766b-43e1-904b-210ec9de3500,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
967,4fef804d-4e27-4d6b-ad94-12beab89bbe8,LonePine,Pre,STS,No,Ormiston,,309,NA,8,PIPO,Codom,26.66666667,2,,ebe4805a-766b-43e1-904b-210ec9de3500,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
966,8959bd96-e25e-4ca4-9381-bc652e6f2f32,LonePine,Pre,STS,No,Ormiston,,309,NA,5,PIPO,Midstory,16.66666667,3,,ebe4805a-766b-43e1-904b-210ec9de3500,9/17/2020 20:09,MSI.forest,9/17/2020 20:09,MSI.forest
