ObjectID,GlobalID,VisitCode_Quadrat,Location of Quadrat,quadphotos_VisitCode,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,BareGround,LitterDuff,Gravel,Rock,LichenMoss,WoodyBasal,FWD,CWD,Column1,Total Ground Cover,Graminoid Cover,Forb Cover,Shrub Cover,Seedling Cover,hr1,hr10,hr100,ParentGlobalID,CreationDate,Creator,EditDate,Editor
18,8795ea78-5e88-4580-b965-7b6d715de5a6,98.Pre,,98.Pre,LonePine,Pre,Control,No,wolf_den,,98,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,1cd16bc0-fc34-4b63-a40f-e6d9035542cd,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
19,a8d40c52-94fc-4973-9eca-2671c70f1cdd,99.Pre,,99.Pre,LonePine,Pre,Control,No,Wolf_den,,99,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,d29f478e-6261-45e3-abcc-2331ccff3f48,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
20,077ca422-e104-4adf-8240-e613d5938d22,100.Pre,,100.Pre,LonePine,Pre,Control,No,Wolf_den,,100,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,6e91e22a-2743-4c80-88a9-25e806b224eb,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
26,569e8225-47bd-4a0c-8b24-c1b4f763cffc,101.Pre,,101.Pre,LonePine,Pre,Control,No,Wolf_den,,101,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,e16b5368-dbda-4348-948c-2cf21a0f6e20,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
25,c54079db-4e89-43dd-a394-9872a043a922,102.Pre,,102.Pre,LonePine,Pre,Control,No,Wolf_den,,102,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,42dc64b2-bbf8-46d0-8266-9d00381f7296,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
24,489e9774-d0c2-4a30-863d-4819c08baf8b,103.Pre,,103.Pre,LonePine,Pre,Control,No,wolf_den,,103,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,8d16838d-65a5-4fed-83c9-37c2e98530c7,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
23,458297cd-0695-4e75-88ae-23c3a9b98955,104.Pre,,104.Pre,LonePine,Pre,Control,No,Wolf_den,,104,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,54a49b44-b0d7-4245-b457-2a38b7a28ef9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
688,61a2b6b0-5934-4c34-a68c-a81728b1cf96,112.Pre,,112.Pre,LonePine,Pre,LTR,No,canyon_creek,,112,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.04,0.04,93b9272a-94e5-433c-8951-7980f6ca688a,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
686,7c3d7c2b-2259-47d0-96b6-9a48568c4187,112.Pre,22.5m,112.Pre,LonePine,Pre,LTR,No,canyon_creek,,112,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,,,93b9272a-94e5-433c-8951-7980f6ca688a,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
687,bda5bb1f-953a-4704-a37b-2fcffb42d94c,112.Pre,7.5m,112.Pre,LonePine,Pre,LTR,No,canyon_creek,,112,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,,,93b9272a-94e5-433c-8951-7980f6ca688a,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
666,09630d91-a978-4a8f-8f8d-604fc4a41b38,112.Pre,,112.Pre,LonePine,Pre,LTR,No,Canyon_creek,,112,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,74b2abdc-5263-4fe5-bd58-8adb5f97bb90,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
689,9a8d3678-b205-419d-85c4-b441e067b9a6,113.Pre,30m,113.Pre,LonePine,Pre,LTR,No,canyon_creek,,113,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.07,0.07,0.01,416e5c2e-1702-43e2-917f-3b4f033ac6b4,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
690,a3763cba-711a-4d08-8343-ddd10637dada,113.Pre,22.5m,113.Pre,LonePine,Pre,LTR,No,canyon_creek,,113,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,,,416e5c2e-1702-43e2-917f-3b4f033ac6b4,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
691,f0ab3942-db8c-4a09-8ef4-389209f63f25,113.Pre,0m,113.Pre,LonePine,Pre,LTR,No,canyon_creek,,113,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,0.01,,416e5c2e-1702-43e2-917f-3b4f033ac6b4,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
667,1a04a58f-cae4-4f7a-9961-26a8499bee90,113.Pre,,113.Pre,LonePine,Pre,LTR,No,Canyon_creek,,113,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,40a095f1-b02f-4dd7-aefb-3aedccaa3f53,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
685,73a172cd-b512-4043-8fd4-44da5adb4af7,114.Pre,30m,114.Pre,LonePine,Pre,LTR,No,canyon_creek,,114,NA,0,0,0,0,0,0,0,0,0,0,,,,,,0.01,,23903ebd-4502-4b9c-a639-ebaf87714ab9,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
684,d0894cdf-e8d0-41b0-8310-e77333b90895,115.Pre,0m,115.Pre,LonePine,Pre,LTR,No,canyon_creek,,115,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,,0.03,d631fa86-a1f8-4fc0-a437-6d076b4ffee1,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
683,b492b59b-0219-4b58-987d-27d52f66a864,115.Pre,7.5m,115.Pre,LonePine,Pre,LTR,No,canyon_creek,,115,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,,,d631fa86-a1f8-4fc0-a437-6d076b4ffee1,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
682,4f3b7076-0cef-4deb-b042-977fed7111a6,115.Pre,22.5m,115.Pre,LonePine,Pre,LTR,No,canyon_creek,,115,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,0.02,,d631fa86-a1f8-4fc0-a437-6d076b4ffee1,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
665,f680df29-76db-47ac-8589-71209138f2de,115.Pre,,115.Pre,LonePine,Pre,LTR,No,Canyon_creek,,115,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,228df093-47bb-4797-9138-aa072e4671fb,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
680,d32346c3-c984-4745-b1dd-0c9181421745,116.Pre,7.5m,116.Pre,LonePine,Pre,LTR,No,canyon_creek,,116,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,0.01,20a62056-9bc1-4c9c-af3b-7d971ec71605,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
678,bffed628-a12b-46ba-afc3-88c8cd16a304,116.Pre,30m,116.Pre,LonePine,Pre,LTR,No,canyon_creek,,116,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.03,0.05,,20a62056-9bc1-4c9c-af3b-7d971ec71605,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
679,8fcd5b1e-2758-47e1-b494-f901eb3af296,116.Pre,22.5m,116.Pre,LonePine,Pre,LTR,No,canyon_creek,,116,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.06,0.01,,20a62056-9bc1-4c9c-af3b-7d971ec71605,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
681,658e4047-7da7-4cc4-a02b-998e2b4bdf8a,116.Pre,,116.Pre,LonePine,Pre,LTR,No,canyon_creek,,116,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.07,0.04,,20a62056-9bc1-4c9c-af3b-7d971ec71605,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
664,32101041-7648-47ec-a5b2-71d350aa851c,116.Pre,,116.Pre,LonePine,Pre,LTR,No,Canyon_creek,,116,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,7c506de6-c04e-4726-be7a-6dc28e74285b,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
677,64559fbd-418b-496a-98e5-ab0fb275f636,117.Pre,,117.Pre,LonePine,Pre,LTR,No,canyon_creek,,117,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.07,0.07,ae07b8b3-3b34-4c1f-926c-2e40724114f2,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
675,0ec4741b-2054-43dd-ba1d-db8328123a33,117.Pre,30m,117.Pre,LonePine,Pre,LTR,No,canyon_creek,,117,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.01,,ae07b8b3-3b34-4c1f-926c-2e40724114f2,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
676,01afc75a-fbb2-441f-98b9-191c26ca2034,117.Pre,7.5m,117.Pre,LonePine,Pre,LTR,No,canyon_creek,,117,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.02,,ae07b8b3-3b34-4c1f-926c-2e40724114f2,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
663,552604d5-14d9-480c-b3ef-efbe7a5170b2,117.Pre,,117.Pre,LonePine,Pre,LTR,No,Canyon_creek,,117,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,0513d1c3-0219-4448-b12a-7224c8b14a75,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
672,4c98a4cf-0647-4b30-a804-01edc50b3cf9,118.Pre,30m,118.Pre,LonePine,Pre,LTR,No,canyon_creek,,118,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,,,d0a81eb2-9cf5-4213-8fbc-2bde2f2dc3b5,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
673,992cf21d-bdb8-4ceb-af2e-9372b46586f8,118.Pre,7.5m,118.Pre,LonePine,Pre,LTR,No,canyon_creek,,118,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.04,0.01,,d0a81eb2-9cf5-4213-8fbc-2bde2f2dc3b5,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
674,177b9e45-6569-4100-8f60-1332e7888866,118.Pre,0m,118.Pre,LonePine,Pre,LTR,No,canyon_creek,,118,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.04,0.01,,d0a81eb2-9cf5-4213-8fbc-2bde2f2dc3b5,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
662,0b0f4826-8e64-4a04-bb47-d2f5cfd1d087,118.Pre,,118.Pre,LonePine,Pre,LTR,No,Canyon_creek,,118,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,2215a511-5f45-48db-b52f-1c20e334b9f6,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
741,d77252eb-6e1d-409e-9d16-d240076902b3,119.Pre,0m,119.Pre,LonePine,Pre,STS,No,Narraguinnep,,119,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.06,0.07,0.05,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
740,12ce1d90-7d9a-429b-a152-9a4c65dbe539,119.Pre,22.5m,119.Pre,LonePine,Pre,STS,No,Narraguinnep,,119,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.03,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
742,7ddb2bd9-c7ba-44b4-a6c6-47c9f8a9be4c,119.Pre,7.5m,119.Pre,LonePine,Pre,STS,No,Narraguinnep,,119,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.01,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
739,548c99a0-0189-4f66-9b8b-1783b02132cb,119.Pre,30m,119.Pre,LonePine,Pre,STS,No,Narraguinnep,,119,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,0.01,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
641,3fab2c39-28f8-49d7-8095-d3bca67b0879,119.Pre,,119.Pre,LonePine,Pre,Control,Yes,narraguinnep,,119,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,966992a4-e8c6-45e5-96e5-d851a8e2b216,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
736,5b4de5b4-2681-4c4d-8481-957130326b5e,120.Pre,30m,120.Pre,LonePine,Pre,STS,No,Narraguinnep,,120,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,,0.07,077b1dfa-19ca-4e99-87ea-ebfee9ded99e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
738,1a3ce781-945d-47da-9f7c-865ecf1eb913,120.Pre,0m,120.Pre,LonePine,Pre,STS,No,Narraguinnep,,120,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.3,,077b1dfa-19ca-4e99-87ea-ebfee9ded99e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
737,7be31beb-f6ce-48cc-a791-440c7826e29a,120.Pre,7.5m,120.Pre,LonePine,Pre,STS,No,Narraguinnep,,120,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,0.01,,077b1dfa-19ca-4e99-87ea-ebfee9ded99e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
640,c9c85d5c-5b7f-4d1e-9b6f-0cf462b3294e,120.Pre,,120.Pre,LonePine,Pre,Control,Yes,narraguinnep,,120,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,5f779c45-0e2d-493d-8c82-e357687d735e,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
732,4716e291-e5a6-42a0-b3c3-9ae44ac6d46e,121.Pre,30m,121.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,121,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.05,0.2,ce26b393-5a3b-4cf9-80e2-686ad2dc97d4,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
733,bc0b8315-1540-41a6-8ec3-2e54101a409a,121.Pre,22.5m,121.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,121,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.03,0.05,0.2,ce26b393-5a3b-4cf9-80e2-686ad2dc97d4,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
734,1954867b-21fd-4077-91ad-c1e9fe8cf533,121.Pre,7.5m,121.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,121,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.07,0.5,ce26b393-5a3b-4cf9-80e2-686ad2dc97d4,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
735,b2ebf7fa-2add-48f7-af72-5250780eb80c,121.Pre,0m,121.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,121,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,0.02,,ce26b393-5a3b-4cf9-80e2-686ad2dc97d4,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
639,fca79d9c-b025-4577-b32a-ecc5dc825afc,121.Pre,,121.Pre,LonePine,Pre,Control,Yes,narraguinnep,,121,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,dbb88416-60d2-4c4b-8f6e-e3d38ec9f553,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
721,c7883462-dac2-4d0d-8c04-d89578946d3c,122.Pre,22.5m,122.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,122,NA,0,0,0,0,0,0,0,0,0,0,,,,,,0.01,0.06,8cd4f76f-bea1-4096-b330-f013994a5162,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
722,2439e49c-1f4b-4663-afea-bd986c87cdaa,122.Pre,7.5m,122.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,122,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.08,,8cd4f76f-bea1-4096-b330-f013994a5162,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
720,46a28202-e774-45d1-8481-01fdab4ee11f,122.Pre,30m,122.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,122,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,,,8cd4f76f-bea1-4096-b330-f013994a5162,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
723,a5855e78-9442-4c72-a821-946445bef820,122.Pre,0m,122.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,122,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.03,0.2,,8cd4f76f-bea1-4096-b330-f013994a5162,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
636,84c5730e-6fe2-49cc-8ff3-38b97282ddda,122.Pre,,122.Pre,LonePine,Pre,Control,Yes,narraguinnep,,122,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,3c529a06-92a1-43bb-8417-a53d89019641,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
717,f48a04df-d086-44a9-baad-03618db44f90,123.Pre,22.5m,123.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,123,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.01,0.02,de6d863b-9556-4da8-a73f-f698bd8a1c3e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
716,d659bb90-7e2b-4f1f-9a76-f3cdc5d93405,123.Pre,30m,123.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,123,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.05,,de6d863b-9556-4da8-a73f-f698bd8a1c3e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
718,3d03a53a-74c5-41a6-99c5-753f7c0ff94d,123.Pre,7.5m,123.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,123,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.06,,de6d863b-9556-4da8-a73f-f698bd8a1c3e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
719,5f8b3187-c383-4346-af4c-2f926de8f883,123.Pre,0m,123.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,123,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.03,0.2,,de6d863b-9556-4da8-a73f-f698bd8a1c3e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
1456,d9fbe543-26e1-480c-85d7-f0269f0a656d,25.Pre,30m,25.Pre,LonePine,Pre,Control,Yes,Bg,,25,NA,0,60,0,0,0,2,6,32,100,100,3,2,27,0,0.06,0.2,2,cff66394-25e9-494a-a2a9-a32f199a8fd4,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1457,a36f1550-62b7-4c47-90ce-845600a271bf,25.Pre,22.5m,25.Pre,LonePine,Pre,Control,Yes,Bg,,25,NA,0,94,0,0,0,1,5,0,100,100,0,2,12,0,0.04,0.02,0,cff66394-25e9-494a-a2a9-a32f199a8fd4,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1458,6c3d1c28-2d4b-4958-8e52-e075e7c226c8,25.Pre,7.5m,25.Pre,LonePine,Pre,Control,Yes,Bg,,25,NA,0,91,0,0,0,0,9,0,100,100,4,0,6,0,0.07,0.04,0,cff66394-25e9-494a-a2a9-a32f199a8fd4,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
635,a19f6ffb-75ab-425b-8395-89482cffe065,123.Pre,,123.Pre,LonePine,Pre,Control,Yes,narraguinnep,,123,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,2c1680ba-6d1c-4e05-a495-5d1cb3f61607,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
724,33326092-431f-4f7f-9b9a-fe25048b0a92,124.Pre,30m,124.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,124,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,,0.06,79b94574-c81a-4b86-af03-11a2123e418a,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
726,aff61fe0-8382-4cea-bc87-d440d36ce388,124.Pre,7.5m,124.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,124,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,0.03,2,79b94574-c81a-4b86-af03-11a2123e418a,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
725,bc2d5b69-25fd-4d20-93b2-b4d95f3436cc,124.Pre,22.5m,124.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,124,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,,,79b94574-c81a-4b86-af03-11a2123e418a,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
727,38b8a510-99d4-4d21-9eee-75da6bb85c86,124.Pre,0m,124.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,124,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.02,0.02,,79b94574-c81a-4b86-af03-11a2123e418a,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
637,aa5e06d3-db4c-4637-ac4a-b04be12c90ef,124.Pre,,124.Pre,LonePine,Pre,Control,Yes,narraguinnep,,124,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,481ed4ec-378e-4008-8b9c-aa89aa2a59bb,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
728,f0487662-e909-4406-953a-6f807cfaca16,125.Pre,30m,125.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,125,NA,0,0,0,0,0,0,0,0,0,0,,,,,,0.01,0.1,c19f71d4-98e0-4490-ac36-2a0a956fced5,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
1452,bb633d61-2a2e-4624-ae18-133ee75b8cde,26.Pre,30m,26.Pre,LonePine,Pre,Control,Yes,Bg,Infested,26,NA,0,80,0,0,0,8,5,7,100,100,0,0,78,0,0.09,0.08,0.2,f7a644c0-bdef-4cfa-bd4b-63d8e27167ee,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1453,ecc88923-3516-425c-9255-8ce8138d0f57,26.Pre,22.5m,26.Pre,LonePine,Pre,Control,Yes,Bg,,26,NA,0,91,0,0,0,0,9,0,100,100,1,5,30,0,0.1,0.09,0,f7a644c0-bdef-4cfa-bd4b-63d8e27167ee,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1454,46b537f3-4461-473c-9f4b-5b94b346f94a,26.Pre,7.5m,26.Pre,LonePine,Pre,Control,Yes,Bg,,26,NA,0,92,0,0,0,0,8,0,100,100,0,8,5,0,0.07,0.02,0,f7a644c0-bdef-4cfa-bd4b-63d8e27167ee,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1455,a3206a6d-9d6b-4e3b-a13b-70fc4e60e266,26.Pre,0m,26.Pre,LonePine,Pre,Control,Yes,Bg,,26,NA,0,93,0,0,0,1,6,0,100,100,2,3,17,0,0.06,0.01,0,f7a644c0-bdef-4cfa-bd4b-63d8e27167ee,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
731,49c3d728-a83f-4e71-877e-b68fe7501d30,125.Pre,0m,125.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,125,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.03,0.07,6,c19f71d4-98e0-4490-ac36-2a0a956fced5,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
730,a7715988-2029-46da-a863-f06e15b6b273,125.Pre,7.5m,125.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,125,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.2,2,6,c19f71d4-98e0-4490-ac36-2a0a956fced5,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
729,265f8e2f-cd6d-4a8c-926d-5b8fa87fd661,125.Pre,22.5m,125.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,125,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.03,0.02,,c19f71d4-98e0-4490-ac36-2a0a956fced5,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
707,9560528f-7878-408c-b599-25d73f317c13,126.Pre,30m,126.Pre,LonePine,Pre,LTR,No,Ormiston,,126,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.01,,43739915-9017-422a-a76f-b066a3df8b37,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
708,8137ed26-4ca9-4c5c-9f5c-1dc1ad4d155d,126.Pre,7.5m,126.Pre,LonePine,Pre,LTR,No,Ormiston,,126,NA,0,0,0,0,0,0,0,0,0,0,,,,,0.01,0.06,,43739915-9017-422a-a76f-b066a3df8b37,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
632,dfdc37a4-25f8-43a2-b7b1-82d35bc9d874,126.Pre,,126.Pre,LonePine,Pre,LTR,No,ormiston,,126,NA,0,0,0,0,0,0,0,0,0,0,,,,,,,,da71b4e6-dd17-420f-a1bf-514b586b8b4b,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
1448,bb0145a1-e5b8-4a17-849a-368af1bc97d4,27.Pre,0m,27.Pre,LonePine,Pre,Control,Yes, Bg,Infested,27,NA,0,97,0,0,0,0,3,0,100,100,1,1,45,0,0.03,0,0,732ca3e6-5fba-402f-a293-e9c07a01a0f2,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1449,96f44879-8d17-4917-9a93-4f03d7f8bd3f,27.Pre,7.5m,27.Pre,LonePine,Pre,Control,Yes, Bg,Infested,27,NA,0,92,0,0,0,0,8,0,100,100,0,0,0,0,0.1,0.02,0,732ca3e6-5fba-402f-a293-e9c07a01a0f2,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1450,d38de9a9-7ba7-4737-b894-de8b4e109f49,27.Pre,22.5m,27.Pre,LonePine,Pre,Control,Yes, Bg,Infested,27,NA,0,94,0,0,0,2,4,0,100,100,0,3,22,0,0.03,0,0,732ca3e6-5fba-402f-a293-e9c07a01a0f2,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
1451,8baf6bdc-6224-45d4-be6c-d0026220754f,27.Pre,,27.Pre,LonePine,Pre,Control,Yes, Bg,Infested,27,NA,0,85,0,0,0,6,7,2,100,100,1,2,82,0,0.04,0.02,0.01,732ca3e6-5fba-402f-a293-e9c07a01a0f2,9/13/2020 16:34,MSI.swindell,9/13/2020 16:34,MSI.swindell
709,631f8362-e591-4feb-9c82-016d1f5a034b,126.Pre,0m,126.Pre,LonePine,Pre,LTR,No,Ormiston,,126,NA,0,0,0,0,0,0,0,0,0,0,,,,,,0.01,,43739915-9017-422a-a76f-b066a3df8b37,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
